contig-100_0_22	iAF987.Gmet_0256	36.7	502	297	10	51	536	50	546	6.3e-73	273.9
contig-100_0_23	iAF987.Gmet_2211	35.9	615	352	9	9	589	9	615	1.5e-96	352.4
contig-100_0_23	iAF987.Gmet_2270	34.6	616	357	12	9	589	9	613	9.2e-94	343.2
contig-100_0_25	iSB619.SA_RS04585	44.0	405	215	5	40	439	41	438	1.3e-81	302.4
contig-100_0_26	iECW_1372.ECW_m2062	68.2	44	14	0	562	605	377	420	1.2e-07	57.4
contig-100_0_26	iWFL_1372.ECW_m2062	68.2	44	14	0	562	605	377	420	1.2e-07	57.4
contig-100_0_28	iHN637.CLJU_RS19935	28.0	132	77	5	72	198	56	174	6.2e-05	46.6
contig-100_0_31	iWFL_1372.ECW_m4126	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iG2583_1286.G2583_4624	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECNA114_1301.ECNA114_4116	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECB_1328.ECB_03703	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iNRG857_1313.NRG857_18980	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECS88_1305.ECS88_4252	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iSbBS512_1146.SbBS512_E4291	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEcDH1_1363.EcDH1_4155	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iUMN146_1321.UM146_19255	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECSP_1301.ECSP_4879	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECO111_1330.ECO111_4652	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECW_1372.ECW_m4126	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEcolC_1368.EcolC_4184	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECUMN_1333.ECUMN_4350	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECD_1391.ECD_03703	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iB21_1397.B21_03652	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECBD_1354.ECBD_4214	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECABU_c1320.ECABU_c43060	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECDH1ME8569_1439.ECDH1ME8569_3703	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECOK1_1307.ECOK1_4274	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iUTI89_1310.UTI89_C4388	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEcSMS35_1347.EcSMS35_4191	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECH74115_1262.ECH74115_5265	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECO26_1355.ECO26_4761	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECED1_1282.ECED1_4509	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iUMNK88_1353.UMNK88_4637	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECs_1301.ECs4754	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEC042_1314.EC042_4204	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECSF_1327.ECSF_3664	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECP_1309.ECP_4018	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEC55989_1330.EC55989_4301	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECSE_1348.ECSE_4112	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEKO11_1354.EKO11_4533	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iLF82_1304.LF82_1875	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECDH10B_1368.ECDH10B_4015	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iY75_1357.Y75_RS17955	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iECIAI1_1343.ECIAI1_4018	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iSFxv_1172.SFxv_4253	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEcHS_1320.EcHS_A4048	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iAPECO1_1312.APECO1_2652	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iBWG_1329.BWG_3502	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	ic_1306.c4746	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iE2348C_1286.E2348C_4125	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iJO1366.b3824	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iAF1260.b3824	38.5	205	123	2	1	203	1	204	4.0e-28	123.6
contig-100_0_31	iEcE24377_1341.EcE24377A_4345	38.5	205	123	2	1	203	1	204	6.8e-28	122.9
contig-100_0_31	iECIAI39_1322.ECIAI39_3185	38.0	205	124	2	1	203	1	204	8.8e-28	122.5
contig-100_0_31	iECO103_1326.ECO103_4339	38.5	205	123	2	1	203	1	204	8.8e-28	122.5
contig-100_0_31	iPC815.YPO3831	38.0	208	120	3	1	203	1	204	8.8e-28	122.5
contig-100_0_31	iSFV_1184.SFV_3674	38.5	205	123	2	1	203	1	204	1.5e-27	121.7
contig-100_0_31	iYL1228.KPN_04320	37.6	205	125	2	1	203	1	204	3.4e-27	120.6
contig-100_0_34	iJN746.PP_3569	94.8	805	42	0	1	805	1	805	0.0e+00	1528.5
contig-100_0_35	iJN746.PP_3570	95.7	396	17	0	28	423	1	396	3.7e-230	795.8
contig-100_0_37	iAF987.Gmet_0043	26.5	257	155	8	224	452	16	266	9.9e-11	67.0
contig-100_0_38	iAF987.Gmet_0069	38.7	119	69	2	3	117	5	123	1.4e-15	82.0
contig-100_0_38	iAF987.Gmet_1914	37.0	108	68	0	2	109	3	110	1.6e-14	78.6
contig-100_0_40	iMM904.YMR226C	29.4	194	127	4	2	185	10	203	4.3e-14	77.4
contig-100_0_40	iLJ478.TM1724	28.7	223	150	3	1	214	1	223	5.6e-14	77.0
contig-100_0_40	iRC1080.CRv4_Au5_s17_g7096_t1	26.3	251	167	5	9	241	14	264	8.1e-13	73.2
contig-100_0_40	iJN746.PP_3073	30.1	176	121	2	1	174	1	176	1.1e-12	72.8
contig-100_0_40	iYL1228.KPN_02546	30.9	223	151	3	3	222	5	227	5.3e-12	70.5
contig-100_0_40	ic_1306.c1965	31.9	185	118	4	1	180	1	182	5.3e-12	70.5
contig-100_0_42	iAF987.Gmet_1613	27.5	505	285	19	32	476	31	514	1.8e-26	119.4
contig-100_0_45	iYL1228.KPN_02910	35.7	342	211	4	5	345	3	336	2.4e-51	202.2
contig-100_0_45	iSSON_1240.SSON_4052	37.3	332	199	6	13	339	7	334	5.4e-51	201.1
contig-100_0_45	iUMNK88_1353.UMNK88_2503	34.5	345	209	7	4	339	1	337	8.6e-49	193.7
contig-100_0_45	iECSP_1301.ECSP_2643	34.5	345	209	7	4	339	1	337	8.6e-49	193.7
contig-100_0_45	iECs_1301.ECs2778	34.5	345	209	7	4	339	1	337	8.6e-49	193.7
contig-100_0_45	iG2583_1286.G2583_2490	34.5	345	209	7	4	339	1	337	8.6e-49	193.7
contig-100_0_45	iECH74115_1262.ECH74115_2823	34.5	345	209	7	4	339	1	337	8.6e-49	193.7
contig-100_0_45	iEC55989_1330.EC55989_2218	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iNRG857_1313.NRG857_09945	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECS88_1305.ECS88_2049	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECNA114_1301.ECNA114_2055	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECSF_1327.ECSF_1840	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECSE_1348.ECSE_2267	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECIAI39_1322.ECIAI39_1064	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iUMN146_1321.UM146_07230	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECOK1_1307.ECOK1_2158	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECABU_c1320.ECABU_c22510	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iECP_1309.ECP_1954	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iLF82_1304.LF82_2131	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iUTI89_1310.UTI89_C2194	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iAPECO1_1312.APECO1_1067	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	ic_1306.c2443	35.7	325	193	6	23	339	21	337	1.9e-48	192.6
contig-100_0_45	iEcSMS35_1347.EcSMS35_1144	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iWFL_1372.ECW_m2153	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iZ_1308.Z3138	34.2	345	210	7	4	339	1	337	3.3e-48	191.8
contig-100_0_45	iECSE_1348.ECSE_2876	34.7	343	217	3	3	345	1	336	3.3e-48	191.8
contig-100_0_45	iEKO11_1354.EKO11_1797	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iEcE24377_1341.EcE24377A_2263	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iECW_1372.ECW_m2153	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iECO103_1326.ECO103_2445	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iEcolC_1368.EcolC_1662	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iEcHS_1320.EcHS_A2104	35.7	325	193	6	23	339	21	337	3.3e-48	191.8
contig-100_0_45	iJN746.PP_1400	33.7	341	214	4	4	339	1	334	3.3e-48	191.8
contig-100_0_45	iECBD_1354.ECBD_1665	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iECDH1ME8569_1439.ECDH1ME8569_1919	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iECB_1328.ECB_01893	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iY75_1357.Y75_RS10365	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iECED1_1282.ECED1_2287	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iECD_1391.ECD_01893	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iECDH10B_1368.ECDH10B_2125	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iB21_1397.B21_01882	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iEcDH1_1363.EcDH1_1672	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iBWG_1329.BWG_1778	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iAF1260.b1981	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iJO1366.b1981	35.7	325	193	6	23	339	21	337	4.3e-48	191.4
contig-100_0_45	iZ_1308.Z3872	34.9	341	215	3	5	345	3	336	5.6e-48	191.0
contig-100_0_45	iECSP_1301.ECSP_3534	34.9	341	215	3	5	345	3	336	5.6e-48	191.0
contig-100_0_45	iECs_1301.ECs3454	34.9	341	215	3	5	345	3	336	5.6e-48	191.0
contig-100_0_45	iECUMN_1333.ECUMN_2319	35.4	325	194	6	23	339	21	337	5.6e-48	191.0
contig-100_0_45	iG2583_1286.G2583_3170	34.9	341	215	3	5	345	3	336	5.6e-48	191.0
contig-100_0_45	iECH74115_1262.ECH74115_3823	34.9	341	215	3	5	345	30	363	5.6e-48	191.0
contig-100_0_45	iE2348C_1286.E2348C_2088	35.4	325	194	6	23	339	21	337	5.6e-48	191.0
contig-100_0_45	iEcE24377_1341.EcE24377A_2873	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECO103_1326.ECO103_3166	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iEKO11_1354.EKO11_1146	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECIAI39_1322.ECIAI39_2795	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iETEC_1333.ETEC_2800	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iWFL_1372.ECW_m2816	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iY75_1357.Y75_RS13520	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iSF_1195.SF2649	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iB21_1397.B21_02445	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECDH1ME8569_1439.ECDH1ME8569_2514	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iEcSMS35_1347.EcSMS35_2739	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iSDY_1059.SDY_2830	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iSBO_1134.SBO_2619	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECO111_1330.ECO111_3313	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECBD_1354.ECBD_1093	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECB_1328.ECB_02481	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECO26_1355.ECO26_3634	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iEcolC_1368.EcolC_1090	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iS_1188.S2822	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iEcDH1_1363.EcDH1_1081	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECDH10B_1368.ECDH10B_2755	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECW_1372.ECW_m2816	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iUMNK88_1353.UMNK88_3239	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iSFxv_1172.SFxv_2906	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECD_1391.ECD_02481	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iEC55989_1330.EC55989_2877	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECIAI1_1343.ECIAI1_2705	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iBWG_1329.BWG_2351	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iAF1260.b2587	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	e_coli_core.b2587	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iJR904.b2587	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iJO1366.b2587	34.9	341	215	3	5	345	3	336	7.3e-48	190.7
contig-100_0_45	iECO26_1355.ECO26_2874	35.4	325	194	6	23	339	21	337	9.5e-48	190.3
contig-100_0_45	iSSON_1240.SSON_2713	34.9	341	215	3	5	345	3	336	9.5e-48	190.3
contig-100_0_45	iYL1228.KPN_02458	34.5	325	199	5	23	339	20	338	9.5e-48	190.3
contig-100_0_45	iETEC_1333.ETEC_2094	35.4	325	194	6	23	339	21	337	9.5e-48	190.3
contig-100_0_45	iECIAI1_1343.ECIAI1_2063	35.1	325	195	6	23	339	21	337	1.2e-47	189.9
contig-100_0_45	iSDY_1059.SDY_2254	35.4	325	194	6	23	339	21	337	1.2e-47	189.9
contig-100_0_45	iEC042_1314.EC042_2222	35.4	325	194	6	23	339	21	337	1.6e-47	189.5
contig-100_0_45	iECUMN_1333.ECUMN_2913	34.6	341	216	3	5	345	3	336	2.1e-47	189.1
contig-100_0_45	iSFV_1184.SFV_2650	34.6	341	216	3	5	345	3	336	2.1e-47	189.1
contig-100_0_45	iEC042_1314.EC042_2793	34.6	341	216	3	5	345	3	336	2.1e-47	189.1
contig-100_0_45	iE2348C_1286.E2348C_2864	34.6	341	216	3	5	345	3	336	2.1e-47	189.1
contig-100_0_45	iECP_1309.ECP_2589	34.3	341	217	3	5	345	34	367	3.6e-47	188.3
contig-100_0_45	iUMN146_1321.UM146_03780	34.3	341	217	3	5	345	3	336	3.6e-47	188.3
contig-100_0_45	iECS88_1305.ECS88_2762	34.3	341	217	3	5	345	3	336	3.6e-47	188.3
contig-100_0_45	iUTI89_1310.UTI89_C2910	34.3	341	217	3	5	345	34	367	3.6e-47	188.3
contig-100_0_45	iAPECO1_1312.APECO1_3945	34.3	341	217	3	5	345	34	367	3.6e-47	188.3
contig-100_0_45	iECED1_1282.ECED1_3019	34.3	341	217	3	5	345	3	336	6.2e-47	187.6
contig-100_0_45	iECABU_c1320.ECABU_c28890	34.3	341	217	3	5	345	3	336	6.2e-47	187.6
contig-100_0_45	ic_1306.c3112	34.3	341	217	3	5	345	34	367	6.2e-47	187.6
contig-100_0_45	iECNA114_1301.ECNA114_2660	34.3	341	217	3	5	345	3	336	1.0e-46	186.8
contig-100_0_45	iECOK1_1307.ECOK1_2930	34.0	341	218	3	5	345	3	336	1.4e-46	186.4
contig-100_0_45	iNJ661.Rv1200	35.1	336	201	6	23	348	2	330	1.4e-46	186.4
contig-100_0_45	iEcSMS35_1347.EcSMS35_4576	35.2	327	192	5	23	336	24	343	1.8e-46	186.0
contig-100_0_45	iECABU_c1320.ECABU_c46640	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iLF82_1304.LF82_1161	34.0	341	218	3	5	345	34	367	3.1e-46	185.3
contig-100_0_45	iECED1_1282.ECED1_4845	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iNRG857_1313.NRG857_20620	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iUMN146_1321.UM146_20790	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iECS88_1305.ECS88_4612	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iECOK1_1307.ECOK1_4623	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iECNA114_1301.ECNA114_4293	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iUTI89_1310.UTI89_C4705	36.0	325	192	6	23	336	35	354	3.1e-46	185.3
contig-100_0_45	iLF82_1304.LF82_1732	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iECSF_1327.ECSF_3991	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	iNRG857_1313.NRG857_12850	34.0	341	218	3	5	345	34	367	3.1e-46	185.3
contig-100_0_45	iAPECO1_1312.APECO1_2340	36.0	325	192	6	23	336	24	343	3.1e-46	185.3
contig-100_0_45	ic_1306.c5116	36.0	325	192	6	23	336	35	354	3.1e-46	185.3
contig-100_0_45	iJN746.PP_1378	35.0	331	205	3	19	345	7	331	4.0e-46	184.9
contig-100_0_45	iECs_1301.ECs5093	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iSFxv_1172.SFxv_4486	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iEcolC_1368.EcolC_3916	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iSBO_1134.SBO_4138	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iEKO11_1354.EKO11_4208	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iUMNK88_1353.UMNK88_4975	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iSSON_1240.SSON_4286	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECIAI39_1322.ECIAI39_4534	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iEcDH1_1363.EcDH1_3881	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECD_1391.ECD_03982	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iG2583_1286.G2583_4937	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iY75_1357.Y75_RS21395	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECSP_1301.ECSP_5210	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iETEC_1333.ETEC_4419	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iS_1188.S3618	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECDH1ME8569_1439.ECDH1ME8569_3970	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iZ_1308.Z5713	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iSF_1195.SF4112	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECB_1328.ECB_03982	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECDH1ME8569_1439.EcDH1_3881	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iSDY_1059.SDY_4102	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECDH10B_1368.ECDH10B_4303	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iSFV_1184.SFV_4119	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECH74115_1262.ECH74115_5624	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECP_1309.ECP_4354	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECUMN_1333.ECUMN_4642	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iECBD_1354.ECBD_3920	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iB21_1397.B21_03943	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iAF1260.b4111	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iJO1366.b4111	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iJR904.b4111	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iBWG_1329.BWG_3824	34.9	327	193	5	23	336	24	343	8.9e-46	183.7
contig-100_0_45	iJN746.PP_2914	35.7	325	193	6	23	336	25	344	8.9e-46	183.7
contig-100_0_45	iECW_1372.ECW_m4471	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iECSE_1348.ECSE_4409	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iEC55989_1330.EC55989_4601	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iECIAI1_1343.ECIAI1_4340	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iECO103_1326.ECO103_4863	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iEcE24377_1341.EcE24377A_4665	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iEcHS_1320.EcHS_A4351	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iWFL_1372.ECW_m4471	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iECO111_1330.ECO111_4981	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iECO26_1355.ECO26_5223	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iEC042_1314.EC042_4477	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_45	iE2348C_1286.E2348C_4439	35.7	325	193	6	23	336	24	343	1.5e-45	183.0
contig-100_0_47	iAF987.Gmet_0843	29.2	130	82	5	29	152	20	145	1.4e-05	49.3
contig-100_0_51	iJN678.pgm	60.6	546	211	2	3	544	21	566	1.5e-191	667.9
